order_number,booked_at,click_id,state,price_amount,price_currency,profit_amount,profit_currency
40828843,2025-09-04T09:55:26.861Z,3165842812209133376,paid,175261,rub,7886.74,rub
40828911,2025-09-04T10:07:36.676Z,3165852048735201280,cancelled,34975,rub,874.38,rub
40829107,2025-09-04T10:51:48.728Z,3165873382768199008,cancelled,5247,rub,131.18,rub
40830294,2025-09-04T16:03:25.607Z,3166030142786583584,paid,6324,rub,158.1,rub
40827585,2025-09-04T01:54:48.409Z,3165603120459027456,cancelled,30939,rub,773.48,rub
40829952,2025-09-04T14:23:48.091Z,3165979701197151616,paid,36837,rub,1657.66,rub
40830222,2025-09-04T15:46:20.068Z,3166018979906534432,paid,30404,rub,1368.18,rub
40830442,2025-09-04T16:37:38.248Z,3166046474005798240,paid,4409,rub,198.41,rub
40830630,2025-09-04T17:35:06.860Z,3166076576398539328,cancelled,9912,rub,247.8,rub
40828126,2025-09-04T06:57:56.397Z,3165754886986765792,paid,83670,rub,3765.15,rub
40829756,2025-09-04T13:29:28.834Z,3165953324888553280,paid,2435,rub,109.58,rub
40830906,2025-09-04T18:39:43.917Z,3166108678327188512,paid,37689,rub,1696,rub
40831346,2025-09-04T20:47:42.597Z,3166173186882428256,paid,11614,rub,290.35,rub
40831444,2025-09-04T21:47:34.524Z,3166203339071184224,paid,14151,rub,353.78,rub
40828869,2025-09-04T10:00:04.413Z,3165848135561125248,cancelled,12858,rub,321.45,rub
40830826,2025-09-04T18:23:08.101Z,3166100171876359520,cancelled,28966,rub,724.15,rub
40831163,2025-09-04T19:46:47.384Z,3166143315316127776,paid,5285,rub,211.4,rub
40827646,2025-09-04T03:07:29.803Z,3165640690634317504,cancelled,23926,rub,598.15,rub
40829617,2025-09-04T12:55:40.329Z,3165934848862068096,cancelled,24752,rub,0,rub
40830585,2025-09-04T17:19:06.068Z,3166068047223872864,paid,17134,rub,428.35,rub
40831073,2025-09-04T19:20:34.517Z,3166129867909053472,cancelled,16318,rub,407.95,rub
40831354,2025-09-04T20:50:14.119Z,3166175182850026016,cancelled,7682,rub,192.05,rub
40830107,2025-09-04T15:08:31.547Z,3166002145890204352,paid,66600,rub,2997,rub
40828529,2025-09-04T08:45:13.636Z,3.16581E+18,cancelled,61374,rub,1534.35,rub
40828844,2025-09-04T09:55:31.182Z,3165844739187402752,cancelled,7359,rub,183.98,rub
40829126,2025-09-04T10:54:56.961Z,3165875789099124064,cancelled,5782,rub,0,rub
40829608,2025-09-04T12:53:29.422Z,3165933278070054272,paid,20721,rub,518.02,rub
40829913,2025-09-04T14:10:40.542Z,3165973993001401376,cancelled,9726,rub,243.15,rub
40830448,2025-09-04T16:40:53.455Z,3166048783489907744,paid,22572,rub,1015.74,rub
40830158,2025-09-04T15:26:06.192Z,3166008800649493536,paid,21083,rub,527.08,rub
40828760,2025-09-04T09:36:25.883Z,3165836441505050880,cancelled,40016,rub,1000.4,rub
40829995,2025-09-04T14:35:16.465Z,3165985715284163616,paid,14700,rub,367.5,rub
40828934,2025-09-04T10:10:29.251Z,3165853514939576576,cancelled,25425,rub,635.63,rub
40830827,2025-09-04T18:23:40.351Z,3166095516165028896,cancelled,304515,rub,7612.88,rub
40828319,2025-09-04T07:50:38.328Z,3165780589155379776,cancelled,11037,rub,275.93,rub
40827624,2025-09-04T02:53:44.245Z,3165633067142864576,paid,6052,rub,151.3,rub
40828088,2025-09-04T06:47:09.353Z,3165750276960840320,cancelled,3859,rub,0,rub
40829793,2025-09-04T13:39:43.497Z,3165957776009314848,cancelled,4812,rub,0,rub
40830120,2025-09-04T15:12:08.944Z,3166002886421142880,cancelled,49983,rub,1249.58,rub
40827911,2025-09-04T05:56:12.172Z,3165724130425428448,cancelled,12203,rub,305.08,rub
40829414,2025-09-04T12:02:51.190Z,3165907475130755616,paid,15534,rub,388.35,rub
40831140,2025-09-04T19:42:18.336Z,3166139571314253152,paid,42348,rub,1905.66,rub
40829893,2025-09-04T14:06:16.343Z,3165968743208852864,paid,238536,rub,10734.12,rub
40828946,2025-09-04T10:13:03.589Z,3165849131923924992,cancelled,14224,rub,0,rub
40829343,2025-09-04T11:49:44.215Z,3165900712789079872,paid,22340,rub,1005.3,rub
40830247,2025-09-04T15:51:29.498Z,3166024127450004512,paid,12616,rub,315.4,rub
40831261,2025-09-04T20:14:37.747Z,3166155527050648928,cancelled,50424,rub,1260.6,rub
40828176,2025-09-04T07:12:03.053Z,3165762489819261504,paid,7376,rub,184.4,rub
40828246,2025-09-04T07:33:25.828Z,3165770955867846208,paid,11068,rub,276.7,rub
40830946,2025-09-04T18:49:06.699Z,3166114556216089984,paid,8133,rub,325.32,rub
40829962,2025-09-04T14:26:24.130Z,3165982260201077792,paid,75632,rub,3403.44,rub
40827731,2025-09-04T04:22:21.244Z,3165677104636085408,cancelled,22354,rub,558.85,rub
40828430,2025-09-04T08:13:10.625Z,3165793796523747904,cancelled,12059,rub,301.48,rub
40829534,2025-09-04T12:39:44.898Z,3165928748162492960,cancelled,13668,rub,341.7,rub
40827818,2025-09-04T05:21:12.500Z,3165706538338588128,paid,12551,rub,313.78,rub
40831057,2025-09-04T19:16:48.069Z,3166127380049583456,cancelled,8018,rub,0,rub
40828704,2025-09-04T09:24:13.660Z,3165827869832468864,paid,36338,rub,908.45,rub
40829457,2025-09-04T12:12:53.887Z,3165913316762086816,paid,8028,rub,361.26,rub
40828130,2025-09-04T06:59:13.145Z,3165756557873349728,cancelled,13066,rub,326.65,rub
40831209,2025-09-04T19:59:08.854Z,3166146477017349152,cancelled,6578,rub,164.45,rub
40828394,2025-09-04T08:02:53.615Z,3165788906805193728,cancelled,23368,rub,584.2,rub
40830777,2025-09-04T18:10:23.401Z,3166093821883415104,paid,8453,rub,380.38,rub
40830456,2025-09-04T16:42:47.107Z,3166046915522731392,cancelled,17255,rub,431.38,rub
40831501,2025-09-04T22:27:39.818Z,3166223265713888640,paid,3057,rub,122.28,rub
40831256,2025-09-04T20:13:16.843Z,3166153727308356960,cancelled,19325,rub,0,rub
40830055,2025-09-04T14:53:58.848Z,3165993903597034880,cancelled,45535,rub,0,rub
40828423,2025-09-04T08:09:57.346Z,3165791433092164160,cancelled,24976,rub,624.4,rub
40828827,2025-09-04T09:51:48.507Z,3165843734595016864,cancelled,52477,rub,1311.93,rub
40829625,2025-09-04T12:56:58.969Z,3165936930377627456,cancelled,53415,rub,1335.38,rub
40830151,2025-09-04T15:21:56.532Z,3166010300842646912,paid,11832,rub,295.8,rub
40830213,2025-09-04T15:44:15.403Z,3166020365402586144,cancelled,21528,rub,538.2,rub
40829942,2025-09-04T14:20:32.944Z,3165972997961162112,paid,12635,rub,568.57,rub
40829657,2025-09-04T13:05:06.272Z,3165940983980130400,cancelled,20062,rub,501.55,rub
40830074,2025-09-04T14:57:41.255Z,3165997754454981664,cancelled,5081,rub,127.03,rub
40829758,2025-09-04T13:30:03.859Z,3165953435700136704,cancelled,2497,rub,62.43,rub
40830824,2025-09-04T18:23:00.345Z,3166099815998053728,cancelled,26956,rub,673.9,rub
40828037,2025-09-04T06:34:24.924Z,3165740953075903488,paid,17876,rub,446.9,rub
40829438,2025-09-04T12:07:27.433Z,3165910103727308896,paid,16927,rub,761.71,rub
40830241,2025-09-04T15:49:36.201Z,3166021183381011744,paid,58644,rub,2638.98,rub
40830871,2025-09-04T18:31:47.430Z,3166104415773138304,paid,200433,rub,9019.49,rub
40830240,2025-09-04T15:49:32.603Z,3166023162096772320,cancelled,27022,rub,675.55,rub
40830003,2025-09-04T14:38:28.393Z,3165987889946566016,cancelled,15245,rub,0,rub
40828528,2025-09-04T08:45:03.698Z,3165808849835816512,paid,155166,rub,6982.47,rub
40828292,2025-09-04T07:43:30.139Z,3165776097022506816,paid,204033,rub,9181.49,rub
40828540,2025-09-04T08:48:25.252Z,3165804970190909696,paid,54266,rub,2441.97,rub
40827720,2025-09-04T04:14:37.780Z,3165671824375929312,cancelled,16149,rub,403.73,rub
40827878,2025-09-04T05:50:55.138Z,3165722141033486816,cancelled,6690,rub,167.25,rub
40829475,2025-09-04T12:18:01.341Z,3165916237434910528,paid,6069,rub,151.72,rub
40829535,2025-09-04T12:41:00.769Z,3165928299565348672,paid,11563,rub,289.07,rub
40831039,2025-09-04T19:11:48.510Z,3166124429579565600,cancelled,12635,rub,0,rub
40828315,2025-09-04T07:50:19.395Z,3165783037505891328,paid,17869,rub,446.73,rub
40829339,2025-09-04T11:48:28.338Z,3165901789785759104,cancelled,20602,rub,0,rub
40831410,2025-09-04T21:27:28.006Z,3166189805738286432,paid,181420,rub,8163.9,rub
40828967,2025-09-04T10:20:07.857Z,3165856241564332288,cancelled,57183,rub,1429.58,rub
40828962,2025-09-04T10:18:11.380Z,3165857003267332256,cancelled,14686,rub,367.15,rub
40827807,2025-09-04T05:15:57.700Z,3165701846650313184,paid,33271,rub,831.78,rub
40830670,2025-09-04T17:47:08.499Z,3166082439255956864,paid,18409,rub,828.4,rub
40829148,2025-09-04T10:58:41.360Z,3165875962662549312,paid,52197,rub,2348.86,rub
40829152,2025-09-04T10:59:15.577Z,3165877740893324640,paid,14752,rub,368.8,rub
40829591,2025-09-04T12:51:21.904Z,3165933893014290528,paid,5895,rub,235.8,rub
40828201,2025-09-04T07:19:35.625Z,3165767260135683904,paid,51198,rub,1279.95,rub
40830632,2025-09-04T17:35:41.252Z,3166074319847447904,paid,314891,rub,14170.09,rub
40830390,2025-09-04T16:24:22.291Z,3166041781853289152,cancelled,5191,rub,129.78,rub
40828515,2025-09-04T08:39:05.204Z,3165807709657098240,paid,15400,rub,385,rub
40828536,2025-09-04T08:46:51.454Z,3165811276587923264,paid,5782,rub,144.55,rub
40831370,2025-09-04T21:02:22.090Z,3166181385596837248,paid,19299,rub,868.45,rub
40830194,2025-09-04T15:37:18.208Z,3166015755435007328,cancelled,56980,rub,1424.5,rub
40830895,2025-09-04T18:36:22.838Z,3166106992787742048,paid,26717,rub,1202.26,rub
40830036,2025-09-04T14:50:33.051Z,3165993305942269312,paid,26316,rub,657.9,rub
40827803,2025-09-04T05:15:36.262Z,3165705296027686368,cancelled,15123,rub,378.08,rub
40831253,2025-09-04T20:12:39.412Z,3166154412874086432,paid,5514,rub,137.85,rub
40828856,2025-09-04T09:57:36.879Z,3165846229165093120,cancelled,9461,rub,236.53,rub
40831051,2025-09-04T19:14:36.585Z,3166124716196781408,paid,18939,rub,473.48,rub
40828072,2025-09-04T06:43:12.956Z,3165746029944567616,paid,6212,rub,155.3,rub
40830088,2025-09-04T15:02:33.153Z,3166000271757736640,paid,5270,rub,131.75,rub
40831093,2025-09-04T19:25:38.851Z,3166131840260326240,paid,12635,rub,568.57,rub
40830935,2025-09-04T18:46:29.644Z,3166112759644691840,cancelled,5227,rub,130.68,rub
40830160,2025-09-04T15:26:37.152Z,3166011322634493280,paid,21468,rub,858.72,rub
40829917,2025-09-04T14:11:26.235Z,3165973186117639552,cancelled,49638,rub,0,rub
40827799,2025-09-04T05:14:12.207Z,3165701915645046720,paid,25750,rub,1030,rub
40829425,2025-09-04T12:05:16.627Z,3165911041052518944,paid,5269,rub,131.72,rub
40830741,2025-09-04T18:06:02.511Z,3166091016062377344,paid,17790,rub,444.75,rub
40827899,2025-09-04T05:54:59.077Z,3.16572E+18,paid,23870,rub,596.75,rub
40829245,2025-09-04T11:23:42.682Z,3165889060122706656,cancelled,18734,rub,468.35,rub
40829889,2025-09-04T14:05:28.410Z,3165970091207826816,cancelled,33894,rub,0,rub
40827891,2025-09-04T05:53:43.646Z,3165723278208505312,paid,6208,rub,279.36,rub
40828744,2025-09-04T09:35:07.986Z,3165834551188551232,cancelled,12858,rub,0,rub
40831362,2025-09-04T20:55:30.211Z,3166174579248078208,paid,140013,rub,6300.58,rub
40828810,2025-09-04T09:50:30.428Z,3165840802396010048,paid,172083,rub,7743.73,rub
40827610,2025-09-04T02:36:35.404Z,3165620214796676128,cancelled,21048,rub,526.2,rub
40828110,2025-09-04T06:54:40.339Z,3165753071930108928,paid,6308,rub,157.7,rub
40828569,2025-09-04T08:56:36.381Z,3165811566849644928,paid,72976,rub,3283.92,rub
40831341,2025-09-04T20:45:51.155Z,3166172361149128064,paid,20882,rub,522.05,rub
40830500,2025-09-04T16:53:17.708Z,3166054718447181152,cancelled,10884,rub,272.1,rub
40828506,2025-09-04T08:35:55.265Z,3165800262521514560,paid,10976,rub,274.4,rub
40828964,2025-09-04T10:18:49.770Z,3165857194198104096,paid,14127,rub,635.72,rub
40830674,2025-09-04T17:48:13.531Z,3166083161481004800,cancelled,10991,rub,274.78,rub
40827978,2025-09-04T06:17:29.908Z,3165733142919371232,cancelled,27030,rub,0,rub
40830639,2025-09-04T17:37:19.549Z,3166077561882002336,cancelled,12635,rub,0,rub
40830574,2025-09-04T17:15:33.182Z,3166067529965526368,paid,43290,rub,1948.05,rub
40829049,2025-09-04T10:40:53.815Z,3165868137463891296,cancelled,22602,rub,565.05,rub
40829595,2025-09-04T12:51:41.767Z,3165933885372268640,cancelled,4374,rub,109.35,rub
40828871,2025-09-04T10:00:15.631Z,3165848415958374560,paid,6630,rub,265.2,rub
40827812,2025-09-04T05:17:34.296Z,3165703769864526304,cancelled,11850,rub,296.25,rub
40830673,2025-09-04T17:48:05.511Z,3166082042600081152,cancelled,6915,rub,172.88,rub
40830814,2025-09-04T18:18:21.678Z,3166095642401878720,paid,24551,rub,613.77,rub
40831015,2025-09-04T19:05:58.571Z,3166119740602998112,paid,47238,rub,1180.95,rub
40828096,2025-09-04T06:49:12.221Z,3165751775234812480,paid,7572,rub,189.3,rub
40827964,2025-09-04T06:15:12.614Z,3165733739045505664,paid,16388,rub,409.7,rub
40830356,2025-09-04T16:16:49.271Z,3166037204400348544,paid,68338,rub,3075.21,rub
40828213,2025-09-04T07:24:22.733Z,3165766429872941632,paid,26502,rub,662.55,rub
40828792,2025-09-04T09:45:40.700Z,3165839925219072160,paid,17695,rub,442.38,rub
40830831,2025-09-04T18:25:47.577Z,3166102690762572704,paid,23676,rub,1065.42,rub
40830156,2025-09-04T15:23:45.311Z,3166008641592031936,cancelled,73916,rub,1847.9,rub
40831027,2025-09-04T19:07:50.502Z,3166122561748940832,cancelled,42627,rub,1065.68,rub
40828961,2025-09-04T10:18:05.035Z,3165856363491031072,paid,38336,rub,1533.44,rub
40829879,2025-09-04T14:03:37.169Z,3165969365173729088,paid,104900,rub,4720.5,rub
40827687,2025-09-04T03:51:22.697Z,3165662290779614496,paid,9902,rub,247.55,rub
40830643,2025-09-04T17:38:20.342Z,3166077560533818752,paid,26596,rub,664.9,rub
40827557,2025-09-04T00:40:07.161Z,3165566327078172192,cancelled,19003,rub,475.08,rub
40828200,2025-09-04T07:19:16.133Z,3165766199286884928,cancelled,26058,rub,651.45,rub
40828350,2025-09-04T07:56:26.322Z,3165785789874235968,cancelled,7884,rub,197.1,rub
40827552,2025-09-04T00:30:23.639Z,3165559999632498368,cancelled,20705,rub,517.63,rub
40830219,2025-09-04T15:45:59.908Z,3166022288096705568,cancelled,24770,rub,0,rub
40830498,2025-09-04T16:53:00.533Z,3166055727780601216,paid,8410,rub,210.25,rub
40828622,2025-09-04T09:03:47.217Z,3165818215801415680,cancelled,71633,rub,1790.83,rub
40827840,2025-09-04T05:30:37.938Z,3165709928353219744,paid,15400,rub,385,rub
40830112,2025-09-04T15:09:27.552Z,3166000783271288160,paid,7996,rub,199.9,rub
40829823,2025-09-04T13:49:46.178Z,3165962241693719936,paid,10406,rub,260.15,rub
40827919,2025-09-04T05:58:27.927Z,3165713774949139552,cancelled,10865,rub,0,rub
40830096,2025-09-04T15:05:00.028Z,3165997700189076512,cancelled,19952,rub,498.8,rub
40828818,2025-09-04T09:51:06.679Z,3.16584E+18,cancelled,83739,rub,2093.48,rub
40829599,2025-09-04T12:52:11.296Z,3165933005222115136,paid,26288,rub,657.2,rub
40827923,2025-09-04T05:59:39.148Z,3165727199741598176,cancelled,20315,rub,0,rub
40831185,2025-09-04T19:51:36.392Z,3166118203650292768,paid,22895,rub,1030.27,rub
40831257,2025-09-04T20:13:26.862Z,3166156113145576480,cancelled,12819,rub,320.48,rub
40831274,2025-09-04T20:22:08.369Z,3166157801903178592,cancelled,8148,rub,203.7,rub
40829615,2025-09-04T12:55:09.050Z,3165935363324145056,paid,10501,rub,262.53,rub
40829897,2025-09-04T14:07:09.473Z,3165972721396597280,cancelled,15592,rub,0,rub
40830911,2025-09-04T18:40:57.092Z,3166108958162427264,paid,6448,rub,290.16,rub
40828702,2025-09-04T09:22:44.846Z,3165827197646597120,paid,17649,rub,441.23,rub
40828573,2025-09-04T08:57:11.313Z,3165814805254975744,cancelled,14238,rub,355.95,rub
40828960,2025-09-04T10:18:01.888Z,3165857425785101696,cancelled,23057,rub,576.43,rub
40828070,2025-09-04T06:42:42.512Z,3165746397883241952,cancelled,52910,rub,1322.75,rub
40829253,2025-09-04T11:25:36.913Z,3165891252692665696,cancelled,16388,rub,409.7,rub
40827903,2025-09-04T05:55:35.401Z,3165723698228557632,paid,17346,rub,433.65,rub
40831205,2025-09-04T19:58:07.787Z,3166147850710629408,paid,22029,rub,550.73,rub
40827980,2025-09-04T06:18:03.616Z,3165735929931811456,paid,11720,rub,527.4,rub
40830113,2025-09-04T15:09:48.430Z,3166000358328900992,paid,83967,rub,2099.18,rub
40830038,2025-09-04T14:51:27.790Z,3165994842893908672,paid,15462,rub,695.79,rub
40830235,2025-09-04T15:48:37.584Z,3166021169861369216,paid,15123,rub,378.08,rub
40830738,2025-09-04T18:05:22.926Z,3166092546563906944,cancelled,11720,rub,293,rub
40829385,2025-09-04T11:57:57.256Z,3165907205856884544,cancelled,13668,rub,341.7,rub
40827714,2025-09-04T04:09:21.371Z,3165669950805498336,paid,16538,rub,413.45,rub
40828326,2025-09-04T07:51:48.807Z,3165783301300771200,paid,7359,rub,183.98,rub
40830363,2025-09-04T16:18:46.933Z,3166032793141779840,paid,13259,rub,530.36,rub
40828836,2025-09-04T09:53:16.777Z,3165843592347248640,cancelled,13087,rub,327.18,rub
40829294,2025-09-04T11:37:03.680Z,3165897001827838496,cancelled,12279,rub,306.98,rub
40828872,2025-09-04T10:00:20.096Z,3165848438697465824,cancelled,15596,rub,389.9,rub
40827793,2025-09-04T05:08:57.143Z,3165699944961268192,paid,21669,rub,541.73,rub
40827957,2025-09-04T06:12:35.913Z,3165732509042836576,paid,36842,rub,921.05,rub
40829432,2025-09-04T12:06:39.442Z,3165907727283700448,cancelled,13697,rub,0,rub
40827675,2025-09-04T03:45:30.153Z,3165659325769439712,paid,25959,rub,1168.15,rub
40829787,2025-09-04T13:37:22.250Z,3165957506290949504,paid,81188,rub,3653.46,rub
40828449,2025-09-04T08:17:25.475Z,3165795683172018752,paid,13940,rub,348.5,rub
40828446,2025-09-04T08:16:49.577Z,3165793512611310144,paid,6936,rub,277.44,rub
40829973,2025-09-04T14:29:45.056Z,3165983596631825792,cancelled,13244,rub,0,rub
40828098,2025-09-04T06:49:42.095Z,3165751187048601056,cancelled,2303,rub,0,rub
40830102,2025-09-04T15:06:28.018Z,3166000107056872480,paid,26230,rub,655.75,rub
40829880,2025-09-04T14:03:43.092Z,3165966269802953760,cancelled,14041,rub,0,rub
40830543,2025-09-04T17:07:41.800Z,3166062073183739264,paid,43320,rub,1083,rub
40830994,2025-09-04T19:00:44.846Z,3166118991785180192,cancelled,128880,rub,3222,rub
40828058,2025-09-04T06:38:59.993Z,3165744814619067488,paid,14415,rub,360.38,rub
40830444,2025-09-04T16:37:54.810Z,3166043200636067200,paid,14415,rub,360.38,rub
40831252,2025-09-04T20:12:37.447Z,3166156147514039648,paid,22445,rub,1010.02,rub
40830525,2025-09-04T17:00:08.559Z,3166057127219191136,paid,58576,rub,1464.4,rub
40831002,2025-09-04T19:02:44.796Z,3166120814562925920,paid,6120,rub,244.8,rub
40830373,2025-09-04T16:21:31.524Z,3166037050142236032,cancelled,21372,rub,534.3,rub
40828071,2025-09-04T06:42:49.845Z,3165747673966679520,paid,5991,rub,149.78,rub
40830590,2025-09-04T17:20:36.222Z,3166067495320575328,paid,103430,rub,4654.35,rub
40827861,2025-09-04T05:41:03.157Z,3165717994410574944,cancelled,2775,rub,69.38,rub
40828438,2025-09-04T08:15:56.093Z,3165795887339304512,cancelled,12059,rub,301.48,rub
40828825,2025-09-04T09:51:28.716Z,3165844031291076864,cancelled,9102,rub,227.55,rub
40828316,2025-09-04T07:50:30.532Z,3165783141297089088,cancelled,5244,rub,131.1,rub
40829901,2025-09-04T14:08:08.785Z,3165970509564409664,paid,67668,rub,1691.7,rub
40830443,2025-09-04T16:37:48.513Z,3166045858751733088,paid,17723,rub,443.08,rub
40828587,2025-09-04T08:59:09.574Z,3165817278626129920,paid,57352,rub,2580.84,rub
40828116,2025-09-04T06:56:09.523Z,3165755185388029024,cancelled,17763,rub,444.08,rub
40829318,2025-09-04T11:43:56.138Z,3165900595860272960,cancelled,9151,rub,228.78,rub
40830575,2025-09-04T17:16:00.987Z,3166064988267297824,paid,27603,rub,1242.13,rub
40830638,2025-09-04T17:36:40.895Z,3166071270168673312,paid,30098,rub,1354.41,rub
40829356,2025-09-04T11:52:56.911Z,3165904788240156000,cancelled,4731,rub,118.28,rub
40829781,2025-09-04T13:33:50.081Z,3165955072865156128,cancelled,5427,rub,135.68,rub
40828269,2025-09-04T07:38:14.422Z,3165776843667339072,cancelled,38712,rub,967.8,rub
40829344,2025-09-04T11:50:02.007Z,3165902820972099392,cancelled,7359,rub,183.98,rub
40829799,2025-09-04T13:43:05.188Z,3165959306209326912,paid,18153,rub,453.83,rub
40828889,2025-09-04T10:03:04.190Z,3165848065691431168,paid,15123,rub,378.08,rub
40828513,2025-09-04T08:38:34.962Z,3165806944074001408,paid,10615,rub,477.67,rub
40829415,2025-09-04T12:03:07.950Z,3165909494059507072,paid,74938,rub,1873.45,rub
40831149,2025-09-04T19:44:10.862Z,3166141264165255712,paid,6914,rub,172.85,rub
40828531,2025-09-04T08:46:13.320Z,3165810485801332992,cancelled,14716,rub,0,rub
40828323,2025-09-04T07:51:38.184Z,3165783489295447616,cancelled,14716,rub,367.9,rub
40830143,2025-09-04T15:19:44.300Z,3166008821571018080,paid,5796,rub,144.9,rub
40831227,2025-09-04T20:03:57.612Z,3166150677461474688,paid,130374,rub,5866.83,rub
40829921,2025-09-04T14:12:53.258Z,3165971484605871936,paid,208804,rub,9396.18,rub
40827684,2025-09-04T03:50:30.936Z,3165662394641532064,cancelled,24072,rub,601.8,rub
40828924,2025-09-04T10:08:55.853Z,3165852307811399488,cancelled,23486,rub,587.15,rub
40827540,2025-09-04T00:11:31.180Z,3165545287935074048,paid,36039,rub,1621.76,rub
40831520,2025-09-04T22:58:41.986Z,3166238805926976288,cancelled,9326,rub,0,rub
